school_id,school_name,school_category,school_type,address,class_from,class_to,ward_code_source,latitude,longitude,source_file,source_id,website,source,verification_status,coordinate_valid,geometry,ward_code_source_raw,gis_ward,urban_ward_code,validation_status
SCH_00760,SHRI MAHARSHI ANNASAHEB URF R.D DHANAWADE PRI.,unaided,3-Co-educational,DUCK LINE TANAJIWADI C O TEMBAPADA HIGHSCHOOL P MUMBAI 78,1,4,S,19.156478,72.926643,Mumbai Unaided Schools Map.kml,357,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.926643 19.156478 0),SWARD,T,T,ward_mismatch
SCH_00819,SARASWATI VIDYA NIKETAN,unaided,3-Co-educational,ANAND NAGAR SAINATH ROAD GHATKOPAR WEST MUMBAI 400086,1,4,N,19.0506,72.933768,Mumbai Unaided Schools Map.kml,416,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.933768 19.0506 0),NWARD,ME,ME,ward_mismatch
SCH_00834,VINAY ENGLISH PRIMARY SCHOOL,unaided,3-Co-educational,VINAY HIGH SCHOOL M.M.R.D.A COLONY NEAR R.N.A PARK VASHINAKA CHEMBUR MUMBAI 74,1,4,MW,19.032638,72.902272,Mumbai Unaided Schools Map.kml,431,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.902272 19.032638 0),MW,ME,ME,ward_mismatch
SCH_00844,SHREE NARAYANA GURU HIGH SCHOOL,unaided,3-Co-educational,SREE NARAYAN NAGAR PL LOKHANDE MARG CHEMBUR MUMBAI 400089,1,4,MW,19.061617,72.909222,Mumbai Unaided Schools Map.kml,441,www.snghsmumbai.org,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.909222 19.061617 0),MW,ME,ME,ward_mismatch
SCH_00847,SREE NARAYANA GURU MARATHI PRATHMIK VIDYALAYA,unaided,3-Co-educational,NARAYAN NAGAR PL LOKHANDE MARG CHEMBUR MUMBAI 400089,1,4,MW,19.061639,72.909318,Mumbai Unaided Schools Map.kml,444,www.snghsmumbai.org,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.909318 19.061639 0),MW,ME,ME,ward_mismatch
SCH_00854,AMARNATH UP,unaided,3-Co-educational,"Vaibhavnagar, Govandi. 400088",1,4,MW,19.053401,72.913812,Mumbai Unaided Schools Map.kml,451,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.913812 19.053401 0),MW,ME,ME,ward_mismatch
SCH_00855,VINAY HIGH SCHOOL HINDI PRIMARY,unaided,3-Co-educational,VINAY HIGH SCHOOL M.M.R.D.A. COLONY NEAR R.N.A. PARK VASHINAKA CHEMBUR MUMBAI 400074,1,4,MW,19.031018,72.90009,Mumbai Unaided Schools Map.kml,452,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.90009 19.031018 0),MW,ME,ME,ward_mismatch
SCH_00891,SAMYAK DEEP VIDYA MANDIR,unaided,3-Co-educational,Samyak deep vidya mandir rahul nagar nagavadi P.L lokande marg chembur mumbai 400089,1,8,ME,19.062128,72.900664,Mumbai Unaided Schools Map.kml,488,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.900664 19.062128 0),ME,MW,MW,ward_mismatch
SCH_00894,SHAHEED BHAGAT SINGH BALKANJI BARI SCHOOL,unaided,3-Co-educational,"R.C.BARRACK NO.73, CHEMBUR COLONY, MUMBAI-400074.",0,8,ME,19.045655,72.89408,Mumbai Unaided Schools Map.kml,491,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.89408 19.045655 0),ME,MW,MW,ward_mismatch
SCH_00961,ENGLISH MEDIUM PRIMARY SCHOOL KALACHOUKI,unaided,3-Co-educational,63 B A Road Kalachowki Mumbai 400033,1,4,FS,18.987259,72.836136,Mumbai Unaided Schools Map.kml,558,education.maharashtra.gov.in/saral/27221000140,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.836136 18.987259 0),FSWARD,E,E,ward_mismatch
SCH_00969,PRAYOGITA VIDYALAYA,unaided,3-Co-educational,"B-20, R. A. Kidwai Marg, Wadala, Mumbai 400031",1,4,FN,19.008293,72.854548,Mumbai Unaided Schools Map.kml,566,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.854548 19.008293 0),FNWARD,FS,FS,ward_mismatch
SCH_00973,MUMBAI VIDYALAYA PRIMARI SECTION MARATHI,unaided,3-Co-educational,knowledge centre nadkarni park near mbpt hospital wadala E,1,4,FN,19.012358,72.86048,Mumbai Unaided Schools Map.kml,570,education.maharashtra.gov.in/saral/27221000271,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.86048 19.012358 0),FNWARD,FS,FS,ward_mismatch
SCH_00974,"MUMBAI PUBLIC SCHOOL, WADALA",unaided,3-Co-educational,MPS WADALA SION KOLIWADA,1,4,FN,19.012312,72.86048,Mumbai Unaided Schools Map.kml,571,education.maharashtra.gov.in,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.86048 19.012312 0),FNWARD,FS,FS,ward_mismatch
SCH_00980,DNYANESHWAR ENGLISH MEDIUM SCHOOL,unaided,3-Co-educational,"Rafi Ahmed Kidwai Marg, Wadala, Mumbai - 400031",1,5,FN,19.008273,72.854368,Mumbai Unaided Schools Map.kml,577,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.854368 19.008273 0),FNWARD,FS,FS,ward_mismatch
SCH_00989,OUR LADY OF GOOD COUNSEL HIGH SCHOOL,unaided,3-Co-educational,"Next to Sion Railway Station,Sion,Mumbai",1,4,FN,19.046533,72.863107,Mumbai Unaided Schools Map.kml,586,www.ourladyofgoodcounselhighschoolmumbai.com,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.863107 19.046533 0),FNWARD,GN,GN,ward_mismatch
SCH_01008,VICTORIA HIGH SCHOOL ENG,unaided,1-Boys,"Sitladevi Temple Road, Mahim ,Mumbai -16",1,4,GN,19.054383,72.840753,Mumbai Unaided Schools Map.kml,605,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.840753 19.054383 0),GN,HW,HW,ward_mismatch
SCH_01020,PEOPLE'S EDUCATION SOCIETY'S MAHARASHTRA HIGH SCHOOL ENGLISH,unaided,3-Co-educational,N.M.Joshi Marg Lower Parel East Mumbai 400013,1,4,GN,18.993806,72.831832,Mumbai Unaided Schools Map.kml,617,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.831832 18.993806 0),GN,GS,GS,ward_mismatch
SCH_01040,BHARDA NEW HIGH SCHOOL,unaided,1-Boys,"Hazarimal Somani Marg, Fort Mumbai - 400001",1,4,A,18.979077,72.831505,Mumbai Unaided Schools Map.kml,637,education.maharashtra.gov.in/saral/27221200140,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.831505 18.979077 0),A,E,E,ward_mismatch
SCH_01052,LIBERTY ENGLISH MEDIUM SCHOOL,unaided,3-Co-educational,"Pannalal Terrace, GrantRoad",1,5,B,18.961929,72.817903,Mumbai Unaided Schools Map.kml,649,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.817903 18.961929 0),B,D,D,ward_mismatch
SCH_01066,ST TERESAS ENG HIGH SCHOOL,unaided,3-Co-educational,"315,New Charni Road, Girgaum, Mumbai - 400004",1,4,D,18.943932,72.82571,Mumbai Unaided Schools Map.kml,663,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.82571 18.943932 0),D,C,C,ward_mismatch
SCH_01072,CUMBALLA HILL HIGH SCH,unaided,3-Co-educational,"2 Mt. Pleasant Rd, Mumbai - 400006",1,4,D,19.267373,72.869795,Mumbai Unaided Schools Map.kml,669,www.cumballahillhighschool.org,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.869795 19.267373 0),D,,,outside_or_unmatched
SCH_01127,POISAR MUN URDU,municipal,3-Co-educational,MUMBAI MHANAGER PALIKA,1,5,RC,19.211249,72.861333,Mumbai Municipal Primary and Secondary Schools Map.kml,14,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.861333 19.211249 0),RC,RS,RS,ward_mismatch
SCH_01128,SHETH LALJI GUJ,municipal,3-Co-educational,shimpvali road borvaliwest,1,4,RC,19.126503,72.919288,Mumbai Municipal Primary and Secondary Schools Map.kml,15,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.919288 19.126503 0),RC,S,S,ward_mismatch
SCH_01180,CHINCHWALI MUN.HINDI SCHOOL MALAD(WEST),municipal,3-Co-educational,CHINCHAWALI BMC HINDI SCHOOL MALAD W NEAR TO BANSI VADA PAV MALAD W MUMBAI 64,1,8,PN,19.179088,72.842164,Mumbai Municipal Primary and Secondary Schools Map.kml,67,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.842164 19.179088 0),PN1WARD,PS,PS,ward_mismatch
SCH_01198,MADH UP MAR,municipal,3-Co-educational,"Madh Church Near Ice Factory, Madh Jetty Road malad West Mumbai 400061",1,8,PN,19.144118,72.788899,Mumbai Municipal Primary and Secondary Schools Map.kml,85,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.788899 19.144118 0),PN1WARD,KW,KW,ward_mismatch
SCH_01205,VALNAI COLONY HINDI SCHOOL NO 1,municipal,3-Co-educational,irani wadi road no 3 kandivali west,1,8,PN,19.201512,72.842643,Mumbai Municipal Primary and Secondary Schools Map.kml,92,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.842643 19.201512 0),PN1WARD,RS,RS,ward_mismatch
SCH_01206,WALNAI VASAHAT MUN MAR,municipal,3-Co-educational,Iraniwadi no 3 Kandivali,1,7,PN,19.201608,72.84201,Mumbai Municipal Primary and Secondary Schools Map.kml,93,www.site.mkgavit.com,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.84201 19.201608 0),PN1WARD,RS,RS,ward_mismatch
SCH_01207,VALNAI VASAHAT U.P HINDI SCHOOL NO -2,municipal,3-Co-educational,iraniwadi road no.3kandiwali west mumbai-400067,1,7,PN,19.201807,72.842404,Mumbai Municipal Primary and Secondary Schools Map.kml,94,udiseplus.gov.in,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.842404 19.201807 0),PN1WARD,RS,RS,ward_mismatch
SCH_01209,VALNAI COLONY MUN U.P TAMIL SCHOOL,municipal,3-Co-educational,IRANIWADI IRANIWADI ROAD NO 3 KANDIVALI WEST,1,8,PN,19.201745,72.842095,Mumbai Municipal Primary and Secondary Schools Map.kml,96,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.842095 19.201745 0),PN1WARD,RS,RS,ward_mismatch
SCH_01215,ERANGAL MUN SEC. SCHOOL,municipal,3-Co-educational,ERANGAL GAON MADH MARVE ROAD MALAD WEST,5,10,RS,19.162803,72.78431,Mumbai Municipal Primary and Secondary Schools Map.kml,102,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.78431 19.162803 0),RSWARD,PN,PN,ward_mismatch
SCH_01256,SIDDHARTH NGR MUN GUJ,municipal,3-Co-educational,Siddharth Nagar Guj Mun School Siddharth Nagar Goregaon west Mumbai no 400104,1,7,PS,19.015806,72.843273,Mumbai Municipal Primary and Secondary Schools Map.kml,145,education.maharashtra.gov.in,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.843273 19.015806 0),PSWARD,FS,FS,ward_mismatch
SCH_01288,DINDOSHI VASAHAT MUN MAR NO. 1,municipal,3-Co-educational,"HANUMAN NAGAR,GOREGAON-E",1,8,PN,19.170903,72.871872,Mumbai Municipal Primary and Secondary Schools Map.kml,177,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.871872 19.170903 0),PNWARD,PS,PS,ward_mismatch
SCH_01290,DINDOSHI VASAHAT MUN TAMIL,municipal,3-Co-educational,"Doordarshan Colony, gokuldham,goregaon East,",1,5,PN,19.171073,72.871733,Mumbai Municipal Primary and Secondary Schools Map.kml,179,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.871733 19.171073 0),PNWARD,PS,PS,ward_mismatch
SCH_01292,DINDOSHIVASAHAT MUN HINDI 1,municipal,3-Co-educational,J A K V MARG SANTOSH NAGAR GOREGAON EAST MUMBAI,1,8,PN,19.170902,72.871852,Mumbai Municipal Primary and Secondary Schools Map.kml,181,education.maharashtra.gov.im/saral/27220300242,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.871852 19.170902 0),PNWARD,PS,PS,ward_mismatch
SCH_01316,DINDOSHI VASAHAT MUN SECONDARY MARATHI SCHOOL,municipal,3-Co-educational,Gokuldham Goragaon East Mumbai 400 063,9,10,PN,19.171053,72.871752,Mumbai Municipal Primary and Secondary Schools Map.kml,205,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.871752 19.171053 0),PNWARD,PS,PS,ward_mismatch
SCH_01325,DIXIT ROAD MUN. MAR.OLD SEC.,municipal,3-Co-educational,Vileparle East Near Sathye College,5,10,KE,19.156505,72.850012,Mumbai Municipal Primary and Secondary Schools Map.kml,214,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.850012 19.156505 0),KE,PS,PS,ward_mismatch
SCH_01378,JUHU GANDHIGRAM UP MAR,municipal,3-Co-educational,"opposite Hare ram Harekrishna mandir juhu,mumbai-400049",1,8,KE,19.112963,72.826305,Mumbai Municipal Primary and Secondary Schools Map.kml,267,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.826305 19.112963 0),KE,KW,KW,ward_mismatch
SCH_01379,JUHU GANDHI GRAM MNP HINDI,municipal,3-Co-educational,juhu Gandhigram Path Near ISCKON Temple Juhu Mumbai 400049,1,8,KE,19.113028,72.826177,Mumbai Municipal Primary and Secondary Schools Map.kml,268,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.826177 19.113028 0),KE,KW,KW,ward_mismatch
SCH_01380,TATA COMPOUND MUN URDUSCH,municipal,3-Co-educational,"Tata compound ,S.V.Road,Andheri",1,8,KE,19.111955,72.840057,Mumbai Municipal Primary and Secondary Schools Map.kml,269,education.maharashtra.gov.in,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.840057 19.111955 0),KE,KW,KW,ward_mismatch
SCH_01381,TATA COMP. URDU NEW SEC SCH,municipal,3-Co-educational,"NEAR ANDHERI FIRE STATION,S.V ROAD,ANDHERI WEST,MUMBAI 400058",9,10,KE,19.112014,72.839957,Mumbai Municipal Primary and Secondary Schools Map.kml,270,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.839957 19.112014 0),KE,KW,KW,ward_mismatch
SCH_01382,JUHU GANDHIGRAM MPS SCHOOL,municipal,3-Co-educational,OPP. ISKCON TEMPLE JUHU ANDHERI WEST MUMBAI,1,10,KE,19.113052,72.826118,Mumbai Municipal Primary and Secondary Schools Map.kml,271,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.826118 19.113052 0),KE,KW,KW,ward_mismatch
SCH_01383,VESAWE MNP UP MAR,municipal,3-Co-educational,VESAVE MNP MARATHI YARI ROAD ANDHERI 61,1,8,KE,19.141692,72.807556,Mumbai Municipal Primary and Secondary Schools Map.kml,272,education.maharashtra.gov.in/saral/27220400296,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.807556 19.141692 0),KE,KW,KW,ward_mismatch
SCH_01384,NEW VESAVE UP MNP,municipal,3-Co-educational,new vesave up mnp yari road near golmoher garden versova,1,7,KE,19.141975,72.81075,Mumbai Municipal Primary and Secondary Schools Map.kml,273,education.maharashtra.gov.in,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.81075 19.141975 0),KE,KW,KW,ward_mismatch
SCH_01385,NEW VESAVE MUN. UP HINDI SCHOOL,municipal,3-Co-educational,yari road gulmohar garden andheri west,1,8,KE,19.141964,72.810773,Mumbai Municipal Primary and Secondary Schools Map.kml,274,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.810773 19.141964 0),KE,KW,KW,ward_mismatch
SCH_01386,VERSOVA MUN URDU SCHOOL,municipal,3-Co-educational,NEAR GULMOHAR GARDEN YARI ROAD ANDHERI,1,8,KE,19.141974,72.810771,Mumbai Municipal Primary and Secondary Schools Map.kml,275,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.810771 19.141974 0),KE,KW,KW,ward_mismatch
SCH_01387,MOGRAPADA MUN URDU,municipal,3-Co-educational,BEHIND ANAND DHAM CHD MOGRAPADA ANDHERI EAST,1,5,KW,19.126961,72.84904,Mumbai Municipal Primary and Secondary Schools Map.kml,276,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.84904 19.126961 0),KW,KE,KE,ward_mismatch
SCH_01388,SARSWATIBAG MUN MAR UP,municipal,3-Co-educational,"Society Road, Jogeshwari east",1,8,KW,19.133335,72.849223,Mumbai Municipal Primary and Secondary Schools Map.kml,277,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.849223 19.133335 0),KW,KE,KE,ward_mismatch
SCH_01389,SARSWATIBAG MUN HINDI UP,municipal,3-Co-educational,saraswati baug hindi school hindu friends society Jogeswari east Mumbai 400060,1,8,KW,19.13396,72.849032,Mumbai Municipal Primary and Secondary Schools Map.kml,278,education.maharashtra.gov.in/saral/27220400305,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.849032 19.13396 0),KW,KE,KE,ward_mismatch
SCH_01390,BANDREKARWADI UP MUN HINDI,municipal,3-Co-educational,"C/o gumpha muncipal school building ,gandhi nagar, jogeshwari east mumbai 60",1,7,KW,19.135356,72.856203,Mumbai Municipal Primary and Secondary Schools Map.kml,279,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.856203 19.135356 0),KW,KE,KE,ward_mismatch
SCH_01391,SARSWATIBAG MUN URDU UP,municipal,3-Co-educational,society road near iY college jogeshwari east,1,7,KW,19.133265,72.849438,Mumbai Municipal Primary and Secondary Schools Map.kml,280,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.849438 19.133265 0),KW,KE,KE,ward_mismatch
SCH_01392,SARASWATIBAUG MUN MARATHI SECONDARY,municipal,3-Co-educational,Society Road Jogeshwari East,9,10,KW,19.13364,72.849047,Mumbai Municipal Primary and Secondary Schools Map.kml,281,education.maharashtra.gov.in/saral/27220400311,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.849047 19.13364 0),KW,KE,KE,ward_mismatch
SCH_01393,SARASWATIBAUG MUN NEW SEC HINDI,municipal,3-Co-educational,"Saraswati baugh bmc hindi secondary unaided school,Society road,Jogeshwari east.",9,10,KW,19.13364,72.849102,Mumbai Municipal Primary and Secondary Schools Map.kml,282,education.maharashtra.gov.in/saral/27220400312,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.849102 19.13364 0),KW,KE,KE,ward_mismatch
SCH_01394,JUHUTARA MUN HINDI,municipal,3-Co-educational,NEAR ROYAL HOLET JUHUTARA ROAD,1,6,KW,19.120138,72.847017,Mumbai Municipal Primary and Secondary Schools Map.kml,283,education.maharashtra.gov.in,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.847017 19.120138 0),KW,KE,KE,ward_mismatch
SCH_01407,POSHA NAKHAVA MUN GUJ SCHOOL,municipal,3-Co-educational,"Near Gulmohar garden ,Yari Road Versova ,Andheri west",1,8,KE,19.141387,72.807517,Mumbai Municipal Primary and Secondary Schools Map.kml,296,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.807517 19.141387 0),KE,KW,KW,ward_mismatch
SCH_01408,POSHA NAKHWA MUN. TELUGU,municipal,3-Co-educational,"NEAR GULMOHAR GARDEN ,YARI ROAD,MUMBAI.400061",1,8,KE,19.142132,72.810413,Mumbai Municipal Primary and Secondary Schools Map.kml,297,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.810413 19.142132 0),KE,KW,KW,ward_mismatch
SCH_01409,DADABHAI NUROJI NAGAR MNP MAR 1,municipal,3-Co-educational,D N NAGAR NEAR YMC ANDHERI WEST,1,8,KE,19.12355,72.829168,Mumbai Municipal Primary and Secondary Schools Map.kml,298,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.829168 19.12355 0),KE,KW,KW,ward_mismatch
SCH_01410,D N NAGAR MUN. HINDI,municipal,3-Co-educational,D N NAGAR SCHOOL BEHIND Y M C A ANDHERI WEST,1,8,KE,19.126883,72.829144,Mumbai Municipal Primary and Secondary Schools Map.kml,299,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.829144 19.126883 0),KE,KW,KW,ward_mismatch
SCH_01411,DN NAGAR MNP URDU,municipal,3-Co-educational,D N NAGAR URDU SCHOOL BEHIND YMCA D N NAGAR ANDHERI WEST,1,8,KE,19.123542,72.829522,Mumbai Municipal Primary and Secondary Schools Map.kml,300,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.829522 19.123542 0),KE,KW,KW,ward_mismatch
SCH_01412,DN NAGAR KANNAD,municipal,3-Co-educational,Behind Y M C A D N Nagar Andheri West,1,8,KE,19.123392,72.829143,Mumbai Municipal Primary and Secondary Schools Map.kml,301,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.829143 19.123392 0),KE,KW,KW,ward_mismatch
SCH_01413,D N NAGAR MNP UP TAMIL,municipal,3-Co-educational,D N NAGAR ANDHERI WEST,1,8,KE,19.158869,72.8388,Mumbai Municipal Primary and Secondary Schools Map.kml,302,education.maharashtra.gov.in,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.8388 19.158869 0),KE,PS,PS,ward_mismatch
SCH_01414,DN MNP TELUGU,municipal,3-Co-educational,"D.N.NAGAR TEULGU SCHOOL ,D.N.NAGAR ANDHERI WEST MUMBAI",1,8,KE,19.123815,72.829227,Mumbai Municipal Primary and Secondary Schools Map.kml,303,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.829227 19.123815 0),KE,KW,KW,ward_mismatch
SCH_01415,D N NAGAR MPS,municipal,3-Co-educational,D.N.Nagr MPS School 1st floor behind YMCA andheri W,1,10,KE,19.123646,72.829379,Mumbai Municipal Primary and Secondary Schools Map.kml,304,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.829379 19.123646 0),KE,KW,KW,ward_mismatch
SCH_01416,GILBART HILL MUN KAN,municipal,3-Co-educational,"Behind Garooqia Masjid Juhu Galli, andheri w",1,6,KE,19.118309,72.83849,Mumbai Municipal Primary and Secondary Schools Map.kml,305,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.83849 19.118309 0),KE,KW,KW,ward_mismatch
SCH_01417,GILBERT HILL URDU 1,municipal,3-Co-educational,GILBERT HILL ROAD ANDHERI WEST MUBAI-400058,1,8,KE,19.119145,72.837815,Mumbai Municipal Primary and Secondary Schools Map.kml,306,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.837815 19.119145 0),KE,KW,KW,ward_mismatch
SCH_01418,KAMAROAD UP MNP MAR,municipal,3-Co-educational,camaroad Behind Parsi colony Andheri west,1,8,KE,19.122077,72.845592,Mumbai Municipal Primary and Secondary Schools Map.kml,307,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.845592 19.122077 0),KE,KW,KW,ward_mismatch
SCH_01419,ANDHERI WEST MUN MAR,municipal,3-Co-educational,"andheri west marathi school, dawood baug len, near bharadawadi,andheri west. mumbai-400058.",1,8,KE,19.12599,72.844763,Mumbai Municipal Primary and Secondary Schools Map.kml,308,education.maharashtra.gov.in/saral/27220400442,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.844763 19.12599 0),KE,KW,KW,ward_mismatch
SCH_01420,CAMA ROAD MUN HINDI,municipal,3-Co-educational,"CAMA ROAD HINDI SCHOOL, SV ROAD, ANDHERI WEST, MUMBAI-400058",1,8,KE,19.120166,72.843911,Mumbai Municipal Primary and Secondary Schools Map.kml,309,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.843911 19.120166 0),KE,KW,KW,ward_mismatch
SCH_01421,ANDHERI MUN HINDI,municipal,3-Co-educational,dawoodbag j.p. road andheri west mum 400058,1,8,KE,19.187506,72.846491,Mumbai Municipal Primary and Secondary Schools Map.kml,310,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.846491 19.187506 0),KE,PN,PN,ward_mismatch
SCH_01422,CAMA ROAD MUN URDU NO.1,municipal,3-Co-educational,Cama Park behinde Mid Town hotel Andheri w,1,8,KE,19.120077,72.843919,Mumbai Municipal Primary and Secondary Schools Map.kml,311,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.843919 19.120077 0),KE,KW,KW,ward_mismatch
SCH_01423,CAMA ROAD MUN URDU SCHOOL NO. 3,municipal,3-Co-educational,near cama park andheri,1,8,KE,19.120023,72.843957,Mumbai Municipal Primary and Secondary Schools Map.kml,312,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.843957 19.120023 0),KE,KW,KW,ward_mismatch
SCH_01424,ANDHERI (W) DAWOOD BAUG MUN. URDU,municipal,3-Co-educational,DAWOOD BAUG LANE ANDHERI WEST,1,8,KE,19.126074,72.844794,Mumbai Municipal Primary and Secondary Schools Map.kml,313,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.844794 19.126074 0),KE,KW,KW,ward_mismatch
SCH_01425,KAMAROAD UP ENG,municipal,3-Co-educational,"cama park , behind hotel mid town, near k/w ward office mumbai58",1,8,KE,19.120226,72.843827,Mumbai Municipal Primary and Secondary Schools Map.kml,314,education.maharshtra.in,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.843827 19.120226 0),KE,KW,KW,ward_mismatch
SCH_01426,ANDHERI (W) DAWOOD BAUG ENG.UPS.,municipal,3-Co-educational,"andheri west english ups, dawood baug lane,near pk jewellers,andheri west. mumbai-400058",1,8,KE,19.125995,72.84478,Mumbai Municipal Primary and Secondary Schools Map.kml,315,education.maharashtra.gov.in/saral/27220400453,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.84478 19.125995 0),KE,KW,KW,ward_mismatch
SCH_01427,ANDHERI (W) MADYMIC ENG SCH,municipal,3-Co-educational,DAWOOD BAUG LANE ANDHERI WEST,9,10,KE,19.127315,72.84735,Mumbai Municipal Primary and Secondary Schools Map.kml,316,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.84735 19.127315 0),KE,KW,KW,ward_mismatch
SCH_01428,ANDHERI W MUN SEC URDU SCH,municipal,3-Co-educational,Andheri west dagwood baug,9,10,KE,19.12619,72.844708,Mumbai Municipal Primary and Secondary Schools Map.kml,317,educatio.maharashtra.gov.in/saral/:27220400459,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.844708 19.12619 0),KE,KW,KW,ward_mismatch
SCH_01429,ANDHERI W NEW SEC MAR MUN,municipal,3-Co-educational,"Dawood Baug Lane, J P Road, Andheri West, Mumbai 400058",9,10,KE,19.126179,72.844717,Mumbai Municipal Primary and Secondary Schools Map.kml,318,education.maharashtra.gov.in/saral/27220400460,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.844717 19.126179 0),KE,KW,KW,ward_mismatch
SCH_01430,ANDHERI W MPS,municipal,3-Co-educational,"ANDHERI WEST MUNICIPAL MUMBAI PUBLIC SCHOOL, DAWOOD BAUG LANE, J. P. ROAD,ANDHERI WEST PIN 400058.",1,8,KE,19.126168,72.844769,Mumbai Municipal Primary and Secondary Schools Map.kml,319,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.844769 19.126168 0),KE,KW,KW,ward_mismatch
SCH_01431,MHATARPADA MUN MAR,municipal,3-Co-educational,"Ramesh nagar, amboli, Andheri West, Mumbai 58",1,4,KE,19.131785,72.840618,Mumbai Municipal Primary and Secondary Schools Map.kml,320,education.maharashtra.gov.in/saral/27220400464,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.840618 19.131785 0),KE,KW,KW,ward_mismatch
