school_id,school_name,school_category,school_type,address,class_from,class_to,ward_code_source,latitude,longitude,source_file,source_id,website,source,verification_status,coordinate_valid,geometry,ward_code_source_raw,gis_ward,urban_ward_code,validation_status
SCH_00245,HINDI HIGH SCHOOLPRIMARY SECTION,aided,3-Co-educational,MUMBAI GHATKOPAR WEST,1,4,N,19.087725,72.909779,Mumbai Aided Schools Map.kml,245,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.909779 19.087725 0),NWARD,N,N,match
SCH_00246,SHIVAJI SHIKSHAN SANSTHA LP,aided,3-Co-educational,"Pantnagar Ghatkopar East, Mumbai 400 075",1,4,N,19.084407,72.913455,Mumbai Aided Schools Map.kml,246,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.913455 19.084407 0),NWARD,N,N,match
SCH_00247,SHISHU VIKAS PRATHAMIK VIDYALAY GJATKOPAR (E),aided,3-Co-educational,279 PANTNAGAR GHATKOPAR E MUMBAI 400075,1,4,N,19.085623,72.910568,Mumbai Aided Schools Map.kml,247,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.910568 19.085623 0),NWARD,N,N,match
SCH_00248,MAHARASHTRA MANDAL LP,aided,3-Co-educational,OFFICE BULD.NO.8 PANTNAGAR GHATKOPAR EAST,1,4,N,19.085131,72.912185,Mumbai Aided Schools Map.kml,248,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.912185 19.085131 0),NWARD,N,N,match
SCH_00249,SHETH DHANJI DEVSHI RASHTRIYA,aided,3-Co-educational,Upashraya lane Ghatkopar east Mumbai 400077,1,4,N,19.082876,72.908561,Mumbai Aided Schools Map.kml,249,www.sddrst.org,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.908561 19.082876 0),NWARD,N,N,match
SCH_00250,SHARDA LP VIDYAMANDIR,aided,3-Co-educational,"SHREE SAMARTH RAMDAS SWAMI MARG,NEAR GHATKOPAR BUS DEPOT,GHATKOPAE E,MUMBAI 75",1,4,N,19.088967,72.916574,Mumbai Aided Schools Map.kml,250,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.916574 19.088967 0),NWARD,N,N,match
SCH_00251,KVK GHATKOPAR SARVAJANIK GUJRATH,aided,3-Co-educational,SAINATH NAGAR ROAD LBS MARG GHATKOPAR WEST MUMBAI 400086MUMBAI-400086,1,4,N,19.094497,72.910206,Mumbai Aided Schools Map.kml,251,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.910206 19.094497 0),NWARD,N,N,match
SCH_00252,KESHAVAJI V KESHARWALA PRIMARY SCHOOL,aided,3-Co-educational,LBS MARG SAINATH NAGAR SANGHANI ESTATE GHATKOPAR WEST MUMBAI 400086,1,4,N,19.094225,72.910149,Mumbai Aided Schools Map.kml,252,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.910149 19.094225 0),NWARD,N,N,match
SCH_00253,SHRI NARAYANRAO ACHARYA VIDYANIKETA,aided,3-Co-educational,H.P COLONY WEST NEAR MYSORE COLONY MONORAIL STATAION CHEMBUR MUMBAI -74,1,4,MW,19.027997,72.890996,Mumbai Aided Schools Map.kml,253,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.890996 19.027997 0),MW,MW,MW,match
SCH_00254,ADARSHA VIDYALAYA,aided,3-Co-educational,"SAHAKAR NAGAR-III, CHEMBUR,MUMBAI -400071",1,4,MW,19.063052,72.889623,Mumbai Aided Schools Map.kml,254,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.889623 19.063052 0),MW,MW,MW,match
SCH_00255,G V S MANDAL AMACHI SHALA LP,aided,3-Co-educational,"J. K. KARMALKAR,MARG, TILAK NAGAR, CHEMBUR, MUMBAI 400089.",1,4,MW,19.069528,72.899778,Mumbai Aided Schools Map.kml,255,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.899778 19.069528 0),MW,MW,MW,match
SCH_00256,MAHARASHATRA EAIKY VARDHAK,aided,3-Co-educational,"4/1, TILAK NAGAR,CHEMBUR,MUMBAI-89.",1,4,MW,19.068936,72.899832,Mumbai Aided Schools Map.kml,256,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.899832 19.068936 0),MW,MW,MW,match
SCH_00257,LOKMANYA TILAK,aided,3-Co-educational,"S. J. Marg, Near Tilak Nagar Police Station, Tilak Nagar, Chembur, Mumbai-89",1,4,MW,19.065664,72.895548,Mumbai Aided Schools Map.kml,257,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.895548 19.065664 0),MW,MW,MW,match
SCH_00258,SARSWATI VIDYALAYA,aided,3-Co-educational,Plot Nos 223 and 224 11th Road Chembur Mumbai 71,1,4,MW,19.056687,72.89884,Mumbai Aided Schools Map.kml,258,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.89884 19.056687 0),MW,MW,MW,match
SCH_00259,BALVIKAS SANGH LP,aided,3-Co-educational,"Balvikas Sangh primary school, plot no- A203, Opposite Gandhi maidan, Chembur East",1,4,MW,19.057542,72.89874,Mumbai Aided Schools Map.kml,259,www.balvikassangh.org,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.89874 19.057542 0),MW,MW,MW,match
SCH_00260,DR BABASAHEB AMBEDKAR UP,aided,3-Co-educational,"Malekar wadi,P.L.Lokhande marg, Chembur, mumbai -400089",1,4,MW,19.063579,72.90153,Mumbai Aided Schools Map.kml,260,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.90153 19.063579 0),MW,MW,MW,match
SCH_00261,SUDHA MOHAN VERANEKAR LP,aided,3-Co-educational,"N.G.ACHARYA MARG,SUBHASHNAGAR,CHEMBUR,MUMBAI,PIN-400071",1,4,MW,19.060237,72.905554,Mumbai Aided Schools Map.kml,261,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.905554 19.060237 0),MW,MW,MW,match
SCH_00262,AFAC MARATHI SCHOOL,aided,3-Co-educational,M.U Mandlecha marg subhash nagar,1,4,MW,19.056023,72.903908,Mumbai Aided Schools Map.kml,262,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.903908 19.056023 0),MW,MW,MW,match
SCH_00263,CHEMBUR EDUCATION SOC LP,aided,3-Co-educational,"R.C.MARG, CHEMBUR NAKA, CHEMBUR, MUMBAI - 71",1,4,MW,19.055434,72.8965,Mumbai Aided Schools Map.kml,263,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.8965 19.055434 0),MW,MW,MW,match
SCH_00264,CHEMBUR KARANATAK HIGH SCHOOL,aided,3-Co-educational,"VIDYASAGAR, GHATLA, CHEMBUR MUMBAI 400071",1,4,MW,19.056708,72.906868,Mumbai Aided Schools Map.kml,264,www.chemburkarnatakasangha.com,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.906868 19.056708 0),MW,MW,MW,match
SCH_00265,ABHINAV DNYAN MANDIR,aided,3-Co-educational,Sion Trombay Rd Datta Nagar Trombay Mum 88,1,4,ME,19.035985,72.946658,Mumbai Aided Schools Map.kml,265,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.946658 19.035985 0),ME,ME,ME,match
SCH_00266,NUTAN VIDYA MANDIR,aided,3-Co-educational,"V.N.PURAV MARG,MANKHURD-E,MUMBAI 88",1,4,ME,19.041275,72.931476,Mumbai Aided Schools Map.kml,266,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.931476 19.041275 0),ME,ME,ME,match
SCH_00267,JAWAHAR VIDYABHAVAN MARATHI SCHOOL,aided,3-Co-educational,"Aziz Baug, R.C.F.Colony, Chembur,Mumbai-400074",1,4,ME,19.039242,72.897537,Mumbai Aided Schools Map.kml,267,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.897537 19.039242 0),ME,ME,ME,match
SCH_00268,JAWAHAR VIDYABHAVAN LP HINDI,aided,3-Co-educational,"Aziz baug ,RCF colony,chembur,Mumbai 400 074",1,4,ME,19.040049,72.897146,Mumbai Aided Schools Map.kml,268,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.897146 19.040049 0),ME,ME,ME,match
SCH_00269,JAWAHAR VIDYABHAVAN LP ENG,aided,3-Co-educational,"Aziz Baug, R.C.F. Colony, Chembur, Mumbai - 400074.",1,4,ME,19.039376,72.897452,Mumbai Aided Schools Map.kml,269,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.897452 19.039376 0),ME,ME,ME,match
SCH_00270,MATOSHREE VIDYAMANDIR LP,aided,3-Co-educational,"DATTARAM G.PATIL ESTATE, NEAR GOVT.LADIES HOSTEL, SION TROMBAY RD, DEONAR, MUMBAI-400088",1,4,ME,19.044,72.922681,Mumbai Aided Schools Map.kml,270,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.922681 19.044 0),ME,ME,ME,match
SCH_00271,MOHITE PATIL VIDYALAYA,aided,3-Co-educational,"New Mhada Colony , Mankhurd",1,4,ME,19.05333,72.932852,Mumbai Aided Schools Map.kml,271,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.932852 19.05333 0),ME,ME,ME,match
SCH_00272,KUMUD VIDYA MANDIR MAR LP,aided,3-Co-educational,"DEONAR GAON, GOVANDI EAST, MUMBAI 88",1,4,ME,19.050778,72.921515,Mumbai Aided Schools Map.kml,272,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.921515 19.050778 0),ME,ME,ME,match
SCH_00273,DNYANSAMPADA LP SCHOOL,aided,3-Co-educational,"SHIVAJINAGAR,GOVANDI,MUMBAI-400043.",1,4,ME,19.061189,72.921232,Mumbai Aided Schools Map.kml,273,dnyansampadacampus.com,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.921232 19.061189 0),ME,ME,ME,match
SCH_00274,ANJUMAN RIYAZ ISLAM URD LP 1,aided,3-Co-educational,plotNo.44/L/17 Shivaji Nagar Govandi West Mumbai . 400043,1,4,ME,19.061011,72.921256,Mumbai Aided Schools Map.kml,274,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.921256 19.061011 0),ME,ME,ME,match
SCH_00275,ANJUMAN RIYAZ ISLAM URD LP 2,aided,3-Co-educational,PLOT NO.17/E/1BAIGANWADI ROAD NO.9 GOVANDI MUMBAI43,1,4,ME,19.061724,72.920385,Mumbai Aided Schools Map.kml,275,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.920385 19.061724 0),ME,ME,ME,match
SCH_00276,AL KAUSUR URDU LP,aided,3-Co-educational,"plot no 26,shivaji nagar",1,4,ME,19.06787,72.922668,Mumbai Aided Schools Map.kml,276,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.922668 19.06787 0),ME,ME,ME,match
SCH_00277,NOORUL ISLAM URDU LP PRIMARY SCHOOL,aided,3-Co-educational,"PLOT NO. 25, SHIVAJI NAGAR GOVANDI, MUMBAI 400 043",1,4,ME,19.066797,72.920998,Mumbai Aided Schools Map.kml,277,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.920998 19.066797 0),ME,ME,ME,match
SCH_00278,ANJUMAN TABLIGHUL ISLAM URDU,aided,3-Co-educational,"197,BELGRAMI ROAD KURLA W MUMBAI 400070",1,4,L,19.065705,72.876314,Mumbai Aided Schools Map.kml,278,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.876314 19.065705 0),LWARD,L,L,match
SCH_00279,SHREE GUJRATI SAMAJ VIDYALAYA,aided,3-Co-educational,531 Subhash Nagar Kurla W,1,4,L,19.067807,72.8775,Mumbai Aided Schools Map.kml,279,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.8775 19.067807 0),LWARD,L,L,match
SCH_00280,MODERN LP,aided,3-Co-educational,Ganesh Baug Lane Opp State Bank of India LBS Marg Kurla W Mumbai 70,1,4,L,19.065567,72.875304,Mumbai Aided Schools Map.kml,280,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.875304 19.065567 0),LWARD,L,L,match
SCH_00281,GREEN MUMBAI LP,aided,3-Co-educational,Quresh Nagar Kurla East Mumbai,1,4,L,19.061453,72.876518,Mumbai Aided Schools Map.kml,281,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.876518 19.061453 0),LWARD,L,L,match
SCH_00282,SAVITRIBAI PHULEY BAL VIKAS LP,aided,3-Co-educational,AZAD GULLY V N PURAV MARG CHUNABHATTI,1,4,L,19.057291,72.874375,Mumbai Aided Schools Map.kml,282,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.874375 19.057291 0),LWARD,L,L,match
SCH_00283,M S K LP VIDYALAYA,aided,3-Co-educational,"Hill Road, Chunabhatti, Sion, Mumbai 400022.",1,4,L,19.055953,72.87506,Mumbai Aided Schools Map.kml,283,www.education.maharashtra.gov.in,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.87506 19.055953 0),LWARD,L,L,match
SCH_00284,CTI PRI ENG,aided,3-Co-educational,"MTI building,NSTI campus,V.N.Purav marg,Sion-Chunabhatti,Mumbai-400022",1,4,L,19.056086,72.879815,Mumbai Aided Schools Map.kml,284,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.879815 19.056086 0),LWARD,L,L,match
SCH_00285,KEDARNATH VIDYA PRASARINI ENG,aided,3-Co-educational,"opp.Bldg.No.55, Nehru Nagar,Kurla East, Mumbai -24",1,4,L,19.060517,72.882845,Mumbai Aided Schools Map.kml,285,www.education.maharashtra.gov.in,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.882845 19.060517 0),LWARD,L,L,match
SCH_00286,SHIKSHAN RATNA PRADEEP SAMANT PRI MAR,aided,3-Co-educational,NEHRU NAGAR KURLA EAST,1,4,L,19.062195,72.884725,Mumbai Aided Schools Map.kml,286,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.884725 19.062195 0),LWARD,L,L,match
SCH_00287,SHIKSHAN RATNA PRADEEP SAMANT D. PRI. ENGLISH,aided,3-Co-educational,NEHRU NAGAR KURLA EAST MUMBAI,1,4,L,19.06213,72.884722,Mumbai Aided Schools Map.kml,287,www.education.maharashtra.gov.in,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.884722 19.06213 0),LWARD,L,L,match
SCH_00288,ADARSH VIDYA MANDIR HINDI SCHOOL,aided,3-Co-educational,KURLA MUMBAI WEST 400070,1,4,L,19.077386,72.879701,Mumbai Aided Schools Map.kml,288,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.879701 19.077386 0),LWARD,L,L,match
SCH_00289,ANJUMAN I ISLAM LP,aided,3-Co-educational,S.G BARVE MARG KURLA WEST MUM-4000 70,1,4,L,19.071673,72.880322,Mumbai Aided Schools Map.kml,289,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.880322 19.071673 0),LWARD,L,L,match
SCH_00290,ANJUMAN K ISLAM URD GIRLS LP,aided,2-Girls,"267-B, M.B.MARG, OPP KURLA BUS DEPOT, C.S.T ROAD, KURLA-W,MUMBAI-400070",1,4,L,19.075577,72.87926,Mumbai Aided Schools Map.kml,290,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.87926 19.075577 0),LWARD,L,L,match
SCH_00291,ANJUMAN K ISLAM URD LP BOYS,aided,1-Boys,267-B MAHARSHI BARVE MARG OPP KURLA BUS DEPOT KURLA WEST MUMBAI-400070,1,4,L,19.075572,72.879476,Mumbai Aided Schools Map.kml,291,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.879476 19.075572 0),LWARD,L,L,match
SCH_00292,PRBODHAN KURLA LP,aided,3-Co-educational,"VITTHAL MANDIR, NEW MILL ROAD,KURLA WEST",1,4,L,19.074055,72.880278,Mumbai Aided Schools Map.kml,292,www.education.maharashtra.gov.in,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.880278 19.074055 0),LWARD,L,L,match
SCH_00293,GANDHI BAL MANDIR LP MAR,aided,3-Co-educational,Kohinoor City L.B.S.Marg Kurla West,1,4,L,19.077673,72.884087,Mumbai Aided Schools Map.kml,293,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.884087 19.077673 0),LWARD,L,L,match
SCH_00294,HOLY CROSS MAR. LP SCHOOL,aided,3-Co-educational,Holy cross church kamani Kurla mumbai 70,1,4,L,19.083564,72.887542,Mumbai Aided Schools Map.kml,294,www.holycrosskurla.com,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.887542 19.083564 0),LWARD,L,L,match
SCH_00295,M M BAL VIKAS KENDRA LP,aided,3-Co-educational,PIPE ROAD NEAR KURLA RAILWAY STATION KURLA WEST,1,4,L,19.06674,72.879683,Mumbai Aided Schools Map.kml,295,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.879683 19.06674 0),LWARD,L,L,match
SCH_00296,MUSLIM EDU SOC PRIM,aided,3-Co-educational,"Mahajan Wadi, Halav Pool, Kurla West, Mumbai 400070",1,4,L,19.076722,72.884839,Mumbai Aided Schools Map.kml,296,www.education.maharashtra.gov.in/saral/27220900176,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.884839 19.076722 0),LWARD,L,L,match
SCH_00297,HARIOM BAGVE LP,aided,3-Co-educational,wadis estate bail bazar kurla,1,4,L,19.084597,72.880044,Mumbai Aided Schools Map.kml,297,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.880044 19.084597 0),LWARD,L,L,match
SCH_00298,SHISHU VIKAS MANDIR LP,aided,3-Co-educational,WADIYA ESTATE BAIL BAZAR KURLA W MUM NO 400070,1,4,L,19.08603,72.879645,Mumbai Aided Schools Map.kml,298,www.education.maharashtra.gov.in,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.879645 19.08603 0),LWARD,L,L,match
SCH_00299,SHIVAM VIDYA MANDIR LP HINDI,aided,3-Co-educational,"YADAV NAGAR, KHAIRANI ROAD, SAKINAKA, MUMBAI 400072",1,4,L,19.11056,72.893535,Mumbai Aided Schools Map.kml,299,www-shivamvidyamandir.com,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.893535 19.11056 0),LWARD,L,L,match
SCH_00300,GULSHAN-E-MILLAT URU LP,aided,3-Co-educational,"ARBI MUHALLA ,JARI MARI , KURLA ANDHERI ROAD , MUMBAI 400072.",1,4,L,19.092622,72.881077,Mumbai Aided Schools Map.kml,300,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.881077 19.092622 0),LWARD,L,L,match
SCH_00301,SHIVAJI VIDYALAYA MAR. SCHOOL,aided,3-Co-educational,Shivaji Maidan Pipeline Kajupada Kurla west Mumbai,1,4,L,19.091766,72.885523,Mumbai Aided Schools Map.kml,301,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.885523 19.091766 0),LWARD,L,L,match
SCH_00302,YOGIRAJ S K VIDYALAYA HINDILP,aided,3-Co-educational,"SHREE KRISHNA NAGAR ,SAFED POOL, SAKINAKA, MUMBAI 400072.",1,4,L,19.095147,72.88666,Mumbai Aided Schools Map.kml,302,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.88666 19.095147 0),LWARD,L,L,match
SCH_00303,SHRI SAINATH SHIKSHAN SAN LP,aided,3-Co-educational,HIMALAYA SOC. ROAD ASLPHA VILLAGE GHATKOPAR WEST,1,4,L,19.092957,72.891735,Mumbai Aided Schools Map.kml,303,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.891735 19.092957 0),LWARD,L,L,match
SCH_00304,LOKMANYA VIDYA MANDIR LP,aided,3-Co-educational,"LOKMANYA TILAK NAGAR,SAKINAKA,MUMBAI-72",1,4,L,19.09893,72.889612,Mumbai Aided Schools Map.kml,304,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.889612 19.09893 0),LWARD,L,L,match
SCH_00305,SAVITRIBAI PHULE GIRLS LP,aided,2-Girls,"Tilaknagar, Sakinaka, Mumbai - 400072.",1,4,L,19.101075,72.894203,Mumbai Aided Schools Map.kml,305,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.894203 19.101075 0),LWARD,L,L,match
SCH_00306,HINDI BAL VIDYA MANDIR LP,aided,3-Co-educational,Pipe Line Asalfa Ghatkopar West Mumbai 400084.,1,4,L,19.10118,72.894025,Mumbai Aided Schools Map.kml,306,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.894025 19.10118 0),LWARD,L,L,match
SCH_00307,A N I URDU LP,aided,3-Co-educational,A.G Link Road Tilak Nagar Sakinaka Mumbai-400072,1,4,L,19.100501,72.890176,Mumbai Aided Schools Map.kml,307,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.890176 19.100501 0),LWARD,L,L,match
SCH_00308,GULSHAN E ISLAM URDU LP,aided,3-Co-educational,TILAK NAGAR SAKINAKA KURLA WEST MUMBAI 400072,1,4,L,19.098414,72.889158,Mumbai Aided Schools Map.kml,308,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.889158 19.098414 0),LWARD,L,L,match
SCH_00309,SAMATA VIDYA MANDIR MARATHI,aided,3-Co-educational,"Mohili Village, Pareirawadi, Sakinaka, Mumbai-400072",1,4,L,19.101083,72.893968,Mumbai Aided Schools Map.kml,309,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.893968 19.101083 0),LWARD,L,L,match
SCH_00310,SAMATA VIDYA MANDIR HINDI,aided,3-Co-educational,"Mohili Village,Pareirawadi, Sakinaka, Mumbai-400072",1,4,L,19.101018,72.894173,Mumbai Aided Schools Map.kml,310,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.894173 19.101018 0),LWARD,L,L,match
SCH_00311,THERESA PRIMARY SCHOOL,aided,3-Co-educational,"Pereirawadi, Mohili Village, Sakinaka, Mumbai- 400 072",1,4,L,19.10109,72.893588,Mumbai Aided Schools Map.kml,311,theresahighschool.com,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.893588 19.10109 0),LWARD,L,L,match
SCH_00312,MANAV VIKAS VIDYALAYA,aided,3-Co-educational,"Ramleela Maidan, Khairani Road, Sakinaka, Mumbai-400072.",1,4,L,19.105613,72.891281,Mumbai Aided Schools Map.kml,312,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.891281 19.105613 0),LWARD,L,L,match
SCH_00313,I E S LP MAR,aided,3-Co-educational,"BAMANDAYA PADA, MILITARY ROAD, POWAI MUMBAI 72",1,4,L,19.123712,72.888666,Mumbai Aided Schools Map.kml,313,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.888666 19.123712 0),LWARD,L,L,match
SCH_00314,SOCIAL SERVICE LEAGE PRIMARY SCHOOL,aided,3-Co-educational,NM Joshi Vidyasankul DrAambedker Road Parel12,1,4,FS,19.004662,72.838669,Mumbai Aided Schools Map.kml,314,education.maharashtra.gov.in/saral/27221000101,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.838669 19.004662 0),FSWARD,FS,FS,match
SCH_00315,MATUSHREE KUVARBAI VELGI VIDYA MANDIR,aided,3-Co-educational,"47/C, DR. BA Road, opp. voltas house, chinchpokli, mumabi 12",1,4,FS,19.006909,72.837502,Mumbai Aided Schools Map.kml,315,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.837502 19.006909 0),FSWARD,FS,FS,match
SCH_00316,KMS PAREL PRIMARI SCHOOL,aided,3-Co-educational,142/49 Dr.Borges Rd.Parel Mumbai 12,1,4,FS,18.999856,72.83963,Mumbai Aided Schools Map.kml,316,www.kmsdrshirodkar.org,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.83963 18.999856 0),FSWARD,FS,FS,match
SCH_00317,GOKHALE EDUCATION SOCITY LP,aided,3-Co-educational,"21,G.E.S..Parel,Mumbai,400012",1,4,FS,19.003625,72.839935,Mumbai Aided Schools Map.kml,317,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.839935 19.003625 0),FSWARD,FS,FS,match
SCH_00318,SIR J. J. PAREL PRIMARY SCHOOL,aided,3-Co-educational,"17, Dr. S. S. Rao Road, Parel, Mumbai 400012",1,4,FS,18.998553,72.841563,Mumbai Aided Schools Map.kml,318,education.maharashtra.gov.in/saral/27221000116,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.841563 18.998553 0),FSWARD,FS,FS,match
SCH_00319,S.S.M PRATHAMIK SHALA,aided,3-Co-educational,ABHYUDDAY NAGAR KALACHOWKI,1,4,FS,18.988707,72.843433,Mumbai Aided Schools Map.kml,319,education.maharashtra.gov.in/saral/27221000133,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.843433 18.988707 0),FSWARD,FS,FS,match
SCH_00320,ABHYUDAYA EDUCATION SOCIETY'S MARATHI PRIMARY SCHOOL,aided,3-Co-educational,"Abhyudaya Nagar, Kalachowki, Mumbai - 400 033",1,4,FS,18.990828,72.844525,Mumbai Aided Schools Map.kml,320,www.aesoc.org.in,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.844525 18.990828 0),FSWARD,FS,FS,match
SCH_00321,AHILYA PRATHAMIK SHALA,aided,3-Co-educational,"33/2327, Abhyudaya Nagar, Kalachowki, Mumbai-400033",1,4,FS,18.988648,72.842785,Mumbai Aided Schools Map.kml,321,education.maharashtra.gov.in/saral/27221000135,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.842785 18.988648 0),FSWARD,FS,FS,match
SCH_00322,V V M GIRLS MAR SCHOOL,aided,3-Co-educational,"148/ Abhyudaya Nagar, Kalachowki, 400033.",1,4,FS,18.988052,72.8435,Mumbai Aided Schools Map.kml,322,,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.8435 18.988052 0),FSWARD,FS,FS,match
SCH_00323,ABHYUDAYA EDUCATION SOCIETY'S ENG PRIMARY SCHOOL,aided,3-Co-educational,"Abhyudaya Nagar, kalachouki, mumbai 400 033",1,4,FS,18.990612,72.843887,Mumbai Aided Schools Map.kml,323,www.aesoc.org.in,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.843887 18.990612 0),FSWARD,FS,FS,match
SCH_00324,MINAL VIDYAMANDIR SEWREE,aided,3-Co-educational,MINAL VIDYA MANDIR NAKWA WADI T J ROAD SEWREE MUMBAI400015,1,4,FS,18.99722,72.850398,Mumbai Aided Schools Map.kml,324,education.maharashtra.gov.in/saral/27221000143,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.850398 18.99722 0),FSWARD,FS,FS,match
SCH_00325,FATIMA HIGH SCHOOL (PRIMARY),aided,3-Co-educational,"Sakharam Lanjrekar Marg,Sewri West,Mumbai-15",1,4,FS,19.000268,72.852712,Mumbai Aided Schools Map.kml,325,education.maharashtra.gov.in/saral/27221000151,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.852712 19.000268 0),FSWARD,FS,FS,match
SCH_00326,OUR LADY'S SCHOOL,aided,1-Boys,205 Dr Ambedkar Road Dadar East,1,4,FS,19.007624,72.842283,Mumbai Aided Schools Map.kml,326,www.ourladyshome.com,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.842283 19.007624 0),FSWARD,FS,FS,match
SCH_00327,BENGALI EDUCATION SOC LP,aided,3-Co-educational,"163, S. S Wagh Marg, Naigaon, Dadar east",1,4,FS,19.01013,72.844605,Mumbai Aided Schools Map.kml,327,education.maharashtra.gov.in/saral/27221000174,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.844605 19.01013 0),FSWARD,FS,FS,match
SCH_00328,GURU NANAK ENGLISH PRIMARY SCHOOL,aided,3-Co-educational,S S WAGH MARG NAIGAON DADAR EAST MUMBAI 400014,1,4,FS,19.012305,72.844392,Mumbai Aided Schools Map.kml,328,education.maharashtra.gov.in,Mumbai OpenCity / BMC,source_verified,True,POINT Z (72.844392 19.012305 0),FSWARD,FS,FS,match
