pseudocode,item_group,item_id,cpp_b,cpp_g,c1_b,c1_g,c2_b,c2_g,c3_b,c3_g,c4_b,c4_g,c5_b,c5_g,c6_b,c6_g,c7_b,c7_g,c8_b,c8_g,c9_b,c9_g,c10_b,c10_g,c11_b,c11_g,c12_b,c12_g
4237493,1,4,0,0,0,0,0,0,3,4,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4237493,2,5,0,0,2,0,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4237493,2,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4237493,2,10,0,0,26,13,16,12,39,24,27,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4246411,1,1,0,0,0,0,2,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4246411,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4246411,1,4,0,0,3,6,2,5,5,9,5,7,2,2,2,3,5,1,0,0,0,0,0,0,0,0,0,0
4246411,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4246623,1,1,0,0,1,0,3,3,3,4,1,0,4,1,1,1,5,0,7,2,0,0,0,0,0,0,0,0
4246623,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4246623,1,4,0,0,5,1,0,0,0,0,0,2,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0
4246623,2,5,0,0,1,0,0,1,1,2,1,0,1,0,1,1,2,0,4,0,0,0,0,0,0,0,0,0
4248146,1,1,0,0,25,17,25,20,26,14,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4248146,1,2,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4248146,2,5,0,0,12,12,17,6,18,10,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4248146,2,6,0,0,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4248146,2,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4248146,3,13,0,0,0,0,0,0,23,10,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4250777,1,1,20,18,38,28,43,37,39,40,37,34,34,43,40,38,24,35,36,32,0,0,0,0,0,0,0,0
4250777,1,4,0,0,0,0,1,0,2,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
4250777,2,5,20,18,38,28,43,37,41,40,38,34,34,43,41,38,25,35,37,32,0,0,0,0,0,0,0,0
4250777,3,13,0,0,0,0,7,7,3,0,4,12,0,0,1,0,2,0,2,1,0,0,0,0,0,0,0,0
4252838,1,1,106,107,34,41,38,31,34,37,39,34,58,62,28,36,16,29,19,27,19,30,0,0,0,0,0,0
4252838,2,5,106,107,34,41,38,31,34,37,39,34,58,62,28,36,16,29,19,27,19,30,0,0,0,0,0,0
4252838,3,13,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4256718,1,1,0,0,16,19,21,22,15,13,28,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4256718,2,5,0,0,15,16,16,17,14,10,27,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4256718,2,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4256718,3,13,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4258191,1,1,0,0,36,45,68,45,37,41,33,27,19,14,20,8,20,15,12,10,0,0,0,0,0,0,0,0
4258191,1,2,0,0,11,12,6,9,1,5,5,3,5,2,2,1,2,6,1,0,0,0,0,0,0,0,0,0
4258191,1,3,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4258191,1,4,0,0,14,16,4,3,4,2,8,3,2,4,4,4,4,2,1,1,0,0,0,0,0,0,0,0
4258191,2,5,0,0,10,13,9,9,8,8,6,1,5,2,1,0,4,3,3,4,0,0,0,0,0,0,0,0
4258191,2,8,0,0,5,5,4,3,2,1,6,2,2,2,1,0,2,4,1,0,0,0,0,0,0,0,0,0
4258191,2,10,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4258191,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4266129,1,1,0,0,53,27,20,29,23,19,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4266129,1,2,0,0,0,2,1,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4266129,1,4,0,0,3,4,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4266129,2,5,0,0,44,22,14,23,15,10,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4266129,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4266129,2,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4266129,2,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4266129,3,13,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4267712,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,26,23,36,0,0,0,0
4267712,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,26,23,36,0,0,0,0
4269452,1,1,0,0,53,38,34,44,41,42,52,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4269452,1,2,0,0,0,0,4,2,5,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4269452,1,4,0,0,0,0,1,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4269452,2,5,0,0,28,19,17,26,25,20,21,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4269452,2,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4269452,2,8,0,0,0,0,3,1,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4269452,3,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4270728,1,1,0,0,5,5,3,1,8,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4270728,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4270728,2,5,0,0,1,1,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4270728,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4270728,2,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4270728,3,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4274575,1,1,0,0,132,92,122,105,148,104,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4274575,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4274575,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4274575,2,5,0,0,121,84,116,99,131,95,123,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4274575,2,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4274575,3,13,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4276287,1,1,21,16,27,27,53,34,36,28,44,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4276287,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4276287,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4276287,2,5,17,13,26,21,47,32,29,22,43,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4276287,3,13,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278190,1,1,0,0,46,37,40,30,49,46,42,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278190,1,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278190,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278190,1,4,0,0,7,4,7,5,3,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278190,2,5,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278190,2,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278190,2,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278190,2,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278190,3,13,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278388,1,1,0,0,10,5,9,6,6,6,6,3,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278388,1,2,0,0,2,2,0,0,2,6,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278388,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278388,1,4,0,0,1,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278388,2,5,0,0,4,2,2,1,1,1,2,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278388,2,8,0,0,2,1,0,0,1,3,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278388,2,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4279395,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,22,23,19,0,0,0,0
4279395,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,6,4,0,0,0,0
4279395,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0
4294717,1,1,17,21,15,7,8,9,12,8,11,8,14,12,13,5,17,8,12,12,0,0,0,0,0,0,0,0
4294717,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4294717,1,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4294717,2,5,17,21,18,7,8,9,12,8,11,9,15,12,13,5,17,8,12,12,0,0,0,0,0,0,0,0
4294717,3,13,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4296147,1,1,0,0,2,2,2,0,0,2,1,0,2,1,2,2,3,5,0,0,0,0,0,0,0,0,0,0
4296147,1,2,0,0,3,4,3,2,5,5,2,0,2,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0
4296147,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4296147,1,4,0,0,4,2,2,3,2,4,3,5,1,3,3,2,1,2,0,0,0,0,0,0,0,0,0,0
4296147,2,8,0,0,3,4,3,2,3,3,1,0,2,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0
4296147,2,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4296147,3,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4299247,1,1,8,3,8,8,8,2,4,10,5,6,2,4,0,2,0,5,4,0,0,0,0,0,0,0,0,0
4299247,1,2,5,4,3,1,2,2,0,2,3,4,2,2,3,3,5,3,8,2,0,0,0,0,0,0,0,0
4299247,1,3,0,1,1,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4299247,1,4,2,0,0,0,2,2,3,1,4,3,2,4,1,5,1,3,1,1,0,0,0,0,0,0,0,0
4299247,2,5,1,0,2,1,2,0,0,0,2,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4299247,2,6,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4299247,2,8,4,3,3,1,0,2,0,1,3,3,1,1,3,1,2,3,5,1,0,0,0,0,0,0,0,0
4299247,3,13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4300885,1,1,0,0,0,199,0,203,0,213,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300885,1,2,0,0,0,0,0,1,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300885,1,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300885,1,4,0,0,0,1,0,6,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300885,2,5,0,0,0,24,0,28,0,31,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300885,2,6,0,0,0,13,0,27,0,15,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300885,2,7,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300885,2,8,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300885,2,10,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300885,3,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4305709,1,1,0,0,54,65,58,54,63,57,62,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4305709,1,2,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4305709,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4305709,1,4,0,0,0,2,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4305709,2,5,0,0,0,0,0,0,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4305709,2,6,0,0,38,52,47,38,42,47,39,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4305709,2,8,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4305709,3,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4314017,1,1,0,0,0,61,0,62,0,62,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4314017,1,2,0,0,0,9,0,7,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4314017,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4314017,1,4,0,0,0,3,0,6,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4314017,2,5,0,0,0,6,0,4,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4314017,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4314017,2,8,0,0,0,4,0,6,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4314017,2,10,0,0,0,2,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4314017,3,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4318644,1,1,0,0,33,27,42,30,43,40,46,43,43,43,45,42,59,52,61,52,0,0,0,0,0,0,0,0
4318644,1,4,0,0,0,0,1,0,1,1,2,1,3,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0
4318644,2,5,0,0,17,11,15,12,22,17,21,21,25,23,19,11,31,15,31,10,0,0,0,0,0,0,0,0
4318644,2,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4318644,3,13,0,0,0,0,0,1,0,3,4,1,19,9,3,3,2,0,30,20,0,0,0,0,0,0,0,0
4319418,1,1,24,13,21,25,23,26,33,35,39,30,36,41,45,38,33,45,29,33,0,0,0,0,0,0,0,0
4319418,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4319418,1,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0
4319418,2,5,1,0,0,1,2,1,1,0,3,0,0,3,0,1,3,3,0,0,0,0,0,0,0,0,0,0
4319418,3,13,0,0,0,0,0,0,0,0,15,10,1,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0
4320968,1,1,0,0,3,3,4,2,3,4,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4320968,1,2,0,0,3,2,2,3,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4320968,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4320968,1,4,0,0,8,6,2,3,8,10,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4320968,2,5,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4320968,2,8,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4320968,3,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4323074,1,1,0,0,30,13,31,18,30,23,31,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4323074,1,2,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4323074,1,4,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4323074,2,5,0,0,3,4,5,6,4,8,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4323074,2,8,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4323074,2,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4323074,3,13,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4331364,1,1,0,0,12,4,18,10,25,14,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4331364,2,5,0,0,12,4,12,6,22,13,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4331364,3,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4331917,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,5,0,0,0,0
4331917,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4331917,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0
4331917,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
4331917,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4334254,1,1,0,0,0,0,6,1,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4334254,1,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4334254,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4334254,2,5,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4334254,2,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4335500,1,1,0,0,21,14,26,10,22,7,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4335500,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4335500,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4335500,2,5,0,0,21,11,22,9,20,5,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4335500,2,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4335500,2,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4335500,3,13,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336532,1,1,0,0,14,18,16,15,13,12,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336532,1,2,0,0,0,1,2,2,3,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336532,1,3,0,0,0,0,0,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336532,1,4,0,0,0,0,0,1,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336532,2,5,0,0,5,6,6,8,9,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336532,2,8,0,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336532,3,13,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4342274,1,1,16,13,9,10,2,13,9,17,12,11,13,9,11,6,7,10,6,4,0,0,0,0,0,0,0,0
4342274,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4342274,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4342274,1,4,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
4342274,2,5,0,0,0,1,0,0,0,1,0,1,0,2,3,1,3,0,1,1,0,0,0,0,0,0,0,0
4342274,2,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4342274,3,13,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
4346772,1,1,0,0,122,82,110,103,141,104,128,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4346772,1,2,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4346772,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4346772,1,4,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4346772,2,5,0,0,62,47,60,56,72,53,75,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4346772,2,6,0,0,1,0,1,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4346772,2,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4346772,2,8,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4346772,2,10,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4346772,3,13,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4347666,1,1,0,0,114,123,114,91,109,98,99,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4347666,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4347666,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4347666,2,5,0,0,1,3,0,0,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4347666,2,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4347666,3,13,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4351848,1,1,0,0,27,29,39,38,51,38,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4351848,1,2,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4351848,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4351848,1,4,0,0,2,1,0,1,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4351848,2,5,0,0,1,0,6,5,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4351848,2,6,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4351848,2,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4351848,3,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4352761,1,1,0,0,30,33,30,41,48,31,49,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4352761,1,2,0,0,0,1,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4352761,1,4,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4352761,2,5,0,0,24,21,21,28,32,23,30,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4352761,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4352761,2,7,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4352761,2,8,0,0,0,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4353494,1,1,36,57,40,54,58,38,51,39,47,41,35,39,41,49,37,53,45,55,0,0,0,0,0,0,0,0
4353494,1,4,0,0,0,0,0,0,1,1,2,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
4353494,2,5,36,57,40,54,58,38,52,40,49,42,35,39,41,50,37,54,45,55,0,0,0,0,0,0,0,0
4353494,3,13,0,0,0,1,0,0,3,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
