pseudocode,item_group,item_id,cpp_b,cpp_g,c1_b,c1_g,c2_b,c2_g,c3_b,c3_g,c4_b,c4_g,c5_b,c5_g,c6_b,c6_g,c7_b,c7_g,c8_b,c8_g,c9_b,c9_g,c10_b,c10_g,c11_b,c11_g,c12_b,c12_g
2269823,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2273207,8,9,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2273207,8,10,0,0,0,0,0,0,0,0,0,0,9,26,9,9,0,1,0,0,0,0,0,0,0,0,0,0
2273207,8,11,0,0,0,0,0,0,0,0,0,0,2,2,6,20,6,26,0,1,0,0,0,0,0,0,0,0
2273207,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,8,14,22,2,3,0,0,0,0,0,0
2273207,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,4,13,26,2,2,0,0,0,0
2273207,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,6,5,19,0,0,0,1
2273207,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,11,3,14,0,2
2273207,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,3,2,21
2273207,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
2273207,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2273207,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2273406,8,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2273406,8,9,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2273406,8,10,0,0,0,0,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2273406,8,11,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2273406,8,12,0,0,0,0,1,0,0,1,2,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0
2273406,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0
2273406,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
2273406,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0
2273406,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,1,1,0,0,0,0
2273406,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2273406,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2273406,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0
2273406,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
2275379,8,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2275379,8,9,0,0,0,0,0,0,0,0,0,0,42,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2275379,8,10,0,0,0,0,0,0,0,0,0,0,78,52,50,22,0,0,0,0,0,0,0,0,0,0,0,0
2275379,8,11,0,0,0,0,0,0,0,0,0,0,1,0,72,31,58,28,0,0,0,0,0,0,0,0,0,0
2275379,8,12,0,0,0,0,0,0,0,0,0,0,0,0,3,1,41,34,60,31,0,0,0,0,0,0,0,0
2275379,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53,26,72,33,0,0,0,0,0,0
2275379,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,40,16,39,29,0,0,0,0
2275379,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,41,25,0,0,0,0
2275379,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
2295199,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2295199,8,9,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295199,8,10,0,0,0,0,0,0,0,0,0,0,23,8,11,2,0,1,0,0,0,0,0,0,0,0,0,0
2295199,8,11,0,0,0,0,0,0,0,0,0,0,2,1,19,4,3,2,1,0,0,0,0,0,0,0,0,0
2295199,8,12,0,0,0,0,0,0,0,0,0,0,0,0,1,2,19,9,2,7,0,0,0,0,0,0,0,0
2295199,8,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,12,10,8,3,2,0,0,0,0,0
2295199,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,0,9,6,0,0,0,0
2295199,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,15,9,0,0,0,0
2295199,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
2295199,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2295199,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2295507,8,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2295507,8,10,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0
2295507,8,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,0,1,0,0,0,0,0,0
2295507,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,4,1,1,0,0,0,0,0,0
2295507,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,2,1,2,0,0,0,0
2295507,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,3,4,2,0,0,0,0,0
2295507,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,3,1,0,0,0,0
2295507,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2295507,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2295507,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2295507,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
2295507,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2295570,8,5,0,0,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295570,8,6,0,0,37,33,33,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295570,8,7,0,0,2,1,39,39,17,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295570,8,8,0,0,0,0,2,0,37,33,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295570,8,9,0,0,0,0,1,0,2,2,26,29,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295570,8,10,0,0,0,0,0,0,0,0,0,0,32,21,7,6,0,0,0,0,0,0,0,0,0,0,0,0
2295570,8,11,0,0,0,0,0,0,0,0,0,0,0,0,17,14,12,11,1,0,0,0,0,0,0,0,0,0
2295570,8,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,7,9,3,0,0,0,0,0,0,0,0
2295570,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,16,11,1,0,0,0,0,0
2295570,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,11,3,0,0,0,0
2295570,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,0,0,0
2306705,8,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2306705,8,9,0,0,0,0,0,0,0,0,0,0,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2306705,8,10,0,0,0,0,0,0,0,0,0,0,29,22,24,22,1,0,0,0,0,0,0,0,0,0,0,0
2306705,8,11,0,0,0,0,0,0,0,0,0,0,3,3,29,18,28,31,1,0,0,0,0,0,0,0,0,0
2306705,8,12,0,0,0,0,0,0,0,0,0,0,1,0,2,1,21,20,22,21,2,1,0,0,0,0,0,0
2306705,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,27,22,48,37,1,0,0,0,0,0
2306705,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,28,16,42,40,2,1,0,0
2306705,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,2,42,23,25,21,1,3
2306705,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,2,11,7,9,9
2306705,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,8,0
2306705,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
2306705,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2306705,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2315017,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0
2315017,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,311,3,3
2315017,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,209,267,273
2315017,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,170,158
2315017,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,13,10
2315017,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2315017,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2315017,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2315021,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2315021,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2315021,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2330037,8,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2330037,8,10,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2330037,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0
2330037,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0
2330037,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,2,0,0,0,0
2330037,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,6,0,3,0,0
2330037,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,31,0,4
2330037,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12,0,25
2330037,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11
2330037,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8
2330037,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
2330037,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2330037,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
2331923,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2331923,8,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2331923,8,9,0,0,0,0,0,0,0,0,0,0,44,47,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2331923,8,10,0,0,0,0,0,0,0,0,0,0,50,47,48,53,2,0,0,1,0,0,0,0,0,0,0,0
2331923,8,11,0,0,0,0,0,0,0,0,0,0,8,4,55,44,53,34,2,3,1,0,0,0,0,0,0,0
2331923,8,12,0,0,0,0,0,0,0,0,0,0,1,1,15,9,52,46,48,58,3,3,0,0,0,0,0,0
2331923,8,13,0,0,0,0,0,0,0,0,0,0,1,0,2,0,12,3,35,41,43,34,3,1,0,0,0,0
2331923,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,9,42,29,33,35,1,2,0,0
2331923,8,15,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,9,7,30,25,1,2,0,0
2331923,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,15,4,2,4,0,0
2331923,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
2331923,8,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0
2331923,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2331923,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2338519,8,9,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2338519,8,10,0,0,0,0,0,0,0,0,0,0,31,28,6,16,0,0,0,0,0,0,0,0,0,0,0,0
2338519,8,11,0,0,0,0,0,0,0,0,0,0,2,2,22,16,18,27,0,0,0,0,0,0,0,0,0,0
2338519,8,12,0,0,0,0,0,0,0,0,0,0,1,0,0,2,12,15,30,31,1,0,0,0,0,0,0,0
2338519,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,19,34,1,3,0,0,0,0
2338519,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,20,19,32,0,0,0,0
2338519,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,17,14,0,0,0,0
2338519,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0
2338519,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2338519,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2340409,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2340409,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0
2340409,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,11,6
2340409,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3
2340409,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2340409,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2340969,8,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2340969,8,9,0,0,0,0,0,0,0,0,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2340969,8,10,0,0,0,0,0,0,0,0,0,0,16,21,9,18,0,0,0,0,0,0,0,0,0,0,0,0
2340969,8,11,0,0,0,0,0,0,0,0,0,0,4,6,12,26,11,21,3,3,0,0,0,0,0,0,0,0
2340969,8,12,0,0,0,0,0,0,0,0,0,0,1,1,9,4,7,21,21,41,1,7,0,0,0,0,0,0
2340969,8,13,0,0,0,0,0,0,0,0,0,0,1,0,2,2,7,1,5,11,17,28,3,10,0,0,0,0
2340969,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,7,8,7,12,9,34,1,8,0,0
2340969,8,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,2,1,7,10,16,30,2,9
2340969,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,3,12,16,33,31
2340969,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,6,16,11
2340969,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,7,4
2340969,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,5
2340969,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2340969,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
2341341,8,9,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2341341,8,10,0,0,0,0,0,0,0,0,0,0,0,56,0,39,0,0,0,0,0,0,0,0,0,0,0,0
2341341,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,68,0,0,0,0,0,0,0,0,0,0
2341341,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,0,79,0,0,0,0,0,0,0,0
2341341,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,0,61,0,0,0,0,0,0
2341341,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,59,0,0,0,0
2341341,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0
2341341,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
2344040,8,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2344040,8,9,0,0,0,0,0,0,0,0,0,0,14,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2344040,8,10,0,0,0,0,0,0,0,0,0,0,16,9,11,13,1,0,0,0,0,0,0,0,0,0,0,0
2344040,8,11,0,0,0,0,0,0,0,0,0,0,5,0,19,11,24,12,0,1,0,0,0,0,0,0,0,0
2344040,8,12,0,0,0,0,0,0,0,0,0,0,0,0,2,1,17,8,23,15,7,2,0,0,0,0,0,0
2344040,8,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,13,5,22,16,3,6,0,0,0,0
2344040,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,8,6,26,10,0,0,0,0
2344040,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,4,20,16,0,0,0,0
2344040,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,3,0,0,0,0
2344040,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
2356243,8,9,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2356243,8,10,0,0,0,0,0,0,0,0,0,0,9,7,4,5,0,0,0,0,0,0,0,0,0,0,0,0
2356243,8,11,0,0,0,0,0,0,0,0,0,0,2,1,6,2,2,8,0,0,0,0,0,0,0,0,0,0
2356243,8,12,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,6,6,0,1,0,0,0,0,0,0
2356243,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,7,2,0,0,0,0,0,0
2356243,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,3,6,6,0,0,0,0
2356243,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0
2356243,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2362703,8,9,0,0,0,0,0,0,0,0,0,0,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2362703,8,10,0,0,0,0,0,0,0,0,0,0,43,17,7,6,0,0,0,0,0,0,0,0,0,0,0,0
2362703,8,11,0,0,0,0,0,0,0,0,0,0,1,0,16,23,30,21,0,1,0,0,0,0,0,0,0,0
2362703,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9,36,29,0,0,0,0,0,0,0,0
2362703,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,35,35,0,0,0,0,0,0
2362703,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,13,39,22,0,0,0,0
2362703,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,0,0,0,0
2362703,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
2369998,8,9,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2369998,8,10,0,0,0,0,0,0,0,0,0,0,35,12,16,10,0,0,0,0,0,0,0,0,0,0,0,0
2369998,8,11,0,0,0,0,0,0,0,0,0,0,7,2,17,13,18,10,0,0,0,0,0,0,0,0,0,0
2369998,8,12,0,0,0,0,0,0,0,0,0,0,0,1,4,0,21,13,29,18,1,1,0,0,0,0,0,0
2369998,8,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,25,9,38,18,1,0,0,0,0,0
2369998,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,14,13,27,31,0,0,0,0
2369998,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,24,8,0,0,0,0
2369998,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,1,0,0,0,0
2369998,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2369998,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2370201,8,5,0,0,17,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2370201,8,6,0,0,21,42,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2370201,8,7,0,0,0,0,33,43,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2370201,8,8,0,0,0,0,0,0,31,38,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2370201,8,9,0,0,0,0,0,0,0,0,33,37,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2370201,8,10,0,0,0,0,0,0,0,0,3,0,38,47,4,11,0,0,0,0,0,0,0,0,0,0,0,0
2370201,8,11,0,0,0,0,0,0,0,0,0,0,0,1,44,34,13,15,0,0,0,0,0,0,0,0,0,0
2370201,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,24,10,9,0,0,0,0,0,0,0,0
2370201,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,32,11,9,0,0,0,0,0,0
2370201,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,21,10,7,0,0,0,0
2370201,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,30,0,0,0,0
2370201,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2381905,8,9,0,0,0,0,0,0,0,0,0,0,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2381905,8,10,0,0,0,0,0,0,0,0,0,0,19,15,8,2,1,0,0,0,0,0,0,0,0,0,0,0
2381905,8,11,0,0,0,0,0,0,0,0,0,0,1,1,27,28,7,3,0,0,0,0,0,0,0,0,0,0
2381905,8,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,16,13,5,0,0,0,0,0,0,0,0
2381905,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,17,23,7,0,0,0,0,0,0
2381905,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,10,18,14,0,0,0,0
2381905,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,7,0,0,0,0
2381905,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2382797,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,1,2
2382797,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,248,21,16
2382797,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,111,467,188
2382797,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,14,229,145
2382797,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,48,24
2382797,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,20,6
2382797,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
2382797,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2382797,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2385992,8,9,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2385992,8,10,0,0,0,0,0,0,0,0,0,0,9,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2385992,8,11,0,0,0,0,0,0,0,0,0,0,1,0,11,4,9,5,0,0,0,0,0,0,0,0,0,0
2385992,8,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,2,9,2,1,0,0,0,0,0,0,0
2385992,8,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,3,4,4,0,0,0,0,0,0
2385992,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,8,0,11,3,0,0,0,0
2385992,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,0,0,0,0
2385992,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
